time,DAC_vld,Tx_1bit,Tx_vld,Rx_1bit,Rx_tdata_1,Rx_tdata_0,Rx_tvalid,Rx_tlast,Rx_tuser
47080,1,1,1,0,0,0,0,0,1
47084,1,1,1,0,0,0,0,0,1
47088,1,1,1,0,0,0,0,0,1
47092,1,1,1,0,0,0,0,0,1
47096,1,1,1,0,0,0,0,0,1
47100,1,1,1,0,0,0,0,0,1
47104,1,1,1,0,0,0,0,0,1
47108,1,1,1,0,0,0,0,0,1
47112,1,1,1,0,0,0,0,0,1
47116,1,1,1,0,0,0,0,0,1
47120,1,1,1,0,0,0,0,0,1
47124,1,1,1,0,0,0,0,0,1
47128,1,1,1,0,0,0,0,0,1
47132,1,1,1,0,0,0,0,0,1
47136,1,1,1,0,0,0,0,0,1
47140,1,0,1,0,0,0,0,0,1
47144,1,0,1,0,0,0,0,0,1
47148,1,0,1,0,0,0,0,0,1
47152,1,0,1,0,0,0,1,0,1
47156,1,0,1,0,0,0,1,0,1
47160,1,0,1,0,0,0,1,0,1
47164,1,0,1,0,0,0,1,0,1
47168,1,0,1,0,0,0,1,0,1
47172,1,0,1,0,0,0,1,0,1
47176,1,0,1,0,0,0,1,0,1
47180,1,0,1,0,0,0,1,0,1
47184,1,0,1,0,0,0,1,0,1
47188,1,0,1,0,0,0,1,0,1
47192,1,0,1,0,0,0,1,0,1
47196,1,0,1,0,0,0,1,0,1
47200,1,0,1,0,0,0,1,0,1
47204,1,1,1,0,0,0,1,0,1
47208,1,1,1,0,0,0,1,0,1
47212,1,1,1,0,0,0,1,0,1
47216,1,1,1,0,0,0,1,0,1
47220,1,1,1,0,0,0,1,0,1
47224,1,1,1,0,0,0,1,0,1
47228,1,1,1,0,0,0,1,0,1
47232,1,1,1,0,0,0,1,0,1
47236,1,1,1,0,0,0,1,0,1
47240,1,1,1,0,0,0,1,0,1
47244,1,1,1,0,0,0,1,0,1
47248,1,1,1,0,0,0,1,0,1
47252,1,1,1,0,0,0,1,0,1
47256,1,1,1,0,0,0,1,0,1
47260,1,1,1,0,0,0,1,0,1
47264,1,1,1,0,0,0,1,0,1
47268,1,1,1,0,0,0,1,0,1
47272,1,1,1,0,0,0,1,0,1
47276,1,1,1,0,0,0,1,0,1
47280,1,1,1,0,0,0,1,0,1
47284,1,1,1,0,0,0,1,0,1
47288,1,1,1,0,0,0,1,0,1
47292,1,1,1,0,0,0,1,0,1
47296,1,1,1,0,0,0,1,0,1
47300,1,1,1,0,0,0,1,0,1
47304,1,1,1,0,0,0,1,0,1
47308,1,1,1,0,0,0,1,0,1
47312,1,1,1,0,0,0,1,0,1
47316,1,1,1,0,0,0,1,0,1
47320,1,1,1,0,0,0,1,0,1
47324,1,1,1,0,0,0,1,0,1
47328,1,1,1,0,0,0,1,0,1
47332,1,0,1,0,0,0,1,0,1
47336,1,0,1,0,0,0,1,0,1
47340,1,0,1,0,1,1,1,0,1
47344,1,0,1,0,1,1,1,0,1
47348,1,0,1,0,1,1,1,0,1
47352,1,0,1,0,1,1,1,0,1
47356,1,0,1,0,1,1,1,0,1
47360,1,0,1,0,1,1,1,0,1
47364,1,0,1,0,1,1,1,0,1
47368,1,0,1,0,1,1,1,0,1
47372,1,0,1,0,1,1,1,0,1
47376,1,0,1,0,1,1,1,0,1
47380,1,0,1,0,1,1,1,0,1
47384,1,0,1,0,1,1,1,0,1
47388,1,0,1,0,1,1,1,0,1
47392,1,0,1,0,1,1,1,0,1
47396,1,0,1,0,1,1,1,0,1
47400,1,0,1,0,1,1,1,0,1
47404,1,0,1,0,0,0,1,0,1
47408,1,0,1,0,0,0,1,0,1
47412,1,0,1,0,0,0,1,0,1
47416,1,0,1,0,0,0,1,0,1
47420,1,0,1,0,0,0,1,0,1
47424,1,0,1,0,0,0,1,0,1
47428,1,0,1,0,0,0,1,0,1
47432,1,0,1,0,0,0,1,0,1
47436,1,0,1,0,0,0,1,0,1
47440,1,0,1,0,0,0,1,0,1
47444,1,0,1,0,0,0,1,0,1
47448,1,0,1,0,0,0,1,0,1
47452,1,0,1,0,0,0,1,0,1
47456,1,0,1,0,0,0,1,0,1
47460,1,1,1,0,0,0,1,0,1
47464,1,1,1,0,0,0,1,0,1
47468,1,1,1,0,0,0,1,0,1
47472,1,1,1,0,0,0,1,0,1
47476,1,1,1,0,0,0,1,0,1
47480,1,1,1,0,0,0,1,0,1
47484,1,1,1,0,0,0,1,0,1
47488,1,1,1,0,0,0,1,0,1
47492,1,1,1,0,0,0,1,0,1
47496,1,1,1,0,0,0,1,0,1
47500,1,1,1,0,0,0,1,0,1
47504,1,1,1,0,0,0,1,0,1
47508,1,1,1,0,0,0,1,0,1
47512,1,1,1,0,0,0,1,0,1
47516,1,1,1,0,0,0,1,0,1
47520,1,1,1,0,0,0,1,0,1
47524,1,1,1,0,0,0,1,0,1
47528,1,1,1,0,0,0,1,0,1
47532,1,1,1,0,1,1,1,0,1
47536,1,1,1,0,1,1,1,0,1
47540,1,1,1,0,1,1,1,0,1
47544,1,1,1,0,1,1,1,0,1
47548,1,1,1,0,1,1,1,0,1
47552,1,1,1,0,1,1,1,0,1
47556,1,1,1,0,1,1,1,0,1
47560,1,1,1,0,1,1,1,0,1
47564,1,1,1,0,1,1,1,0,1
47568,1,1,1,0,1,1,1,0,1
47572,1,1,1,0,1,1,1,0,1
47576,1,1,1,0,1,1,1,0,1
47580,1,1,1,0,1,1,1,0,1
47584,1,1,1,0,1,1,1,0,1
47588,1,1,1,0,1,1,1,0,1
47592,1,1,1,0,1,1,1,0,1
47596,1,1,1,0,0,0,1,0,1
47600,1,1,1,0,0,0,1,0,1
47604,1,1,1,0,0,0,1,0,1
47608,1,1,1,0,0,0,1,0,1
47612,1,1,1,0,0,0,1,0,1
47616,1,1,1,0,0,0,1,0,1
47620,1,1,1,0,0,0,1,0,1
47624,1,1,1,0,0,0,1,0,1
47628,1,1,1,0,0,0,1,0,1
47632,1,1,1,0,0,0,1,0,1
47636,1,1,1,0,0,0,1,0,1
47640,1,1,1,0,0,0,1,0,1
47644,1,1,1,0,0,0,1,0,1
47648,1,1,1,0,0,0,1,0,1
47652,1,1,1,0,0,0,1,0,1
47656,1,1,1,0,0,0,1,0,1
47660,1,1,1,0,1,1,1,0,1
47664,1,1,1,0,1,1,1,0,1
47668,1,1,1,0,1,1,1,0,1
47672,1,1,1,0,1,1,1,0,1
47676,1,1,1,0,1,1,1,0,1
47680,1,1,1,0,1,1,1,0,1
47684,1,1,1,0,1,1,1,0,1
47688,1,1,1,0,1,1,1,0,1
47692,1,1,1,0,1,1,1,0,1
47696,1,1,1,0,1,1,1,0,1
47700,1,1,1,0,1,1,1,0,1
47704,1,1,1,0,1,1,1,0,1
47708,1,1,1,0,1,1,1,0,1
47712,1,1,1,0,1,1,1,0,1
47716,1,1,1,0,1,1,1,0,1
47720,1,1,1,0,1,1,1,0,1
47724,1,1,1,0,1,1,1,0,1
47728,1,1,1,0,1,1,1,0,1
47732,1,1,1,0,1,1,1,0,1
47736,1,1,1,0,1,1,1,0,1
47740,1,1,1,0,1,1,1,0,1
47744,1,1,1,0,1,1,1,0,1
47748,1,1,1,0,1,1,1,0,1
47752,1,1,1,0,1,1,1,0,1
47756,1,1,1,0,1,1,1,0,1
47760,1,1,1,0,1,1,1,0,1
47764,1,1,1,0,1,1,1,0,1
47768,1,1,1,0,1,1,1,0,1
47772,1,1,1,0,1,1,1,0,1
47776,1,1,1,0,1,1,1,0,1
47780,1,0,1,0,1,1,1,0,1
47784,1,0,1,0,1,1,1,0,1
47788,1,0,1,0,0,0,1,0,1
47792,1,0,1,0,0,0,1,0,1
47796,1,0,1,0,0,0,1,0,1
47800,1,0,1,0,0,0,1,0,1
47804,1,0,1,0,0,0,1,0,1
47808,1,0,1,0,0,0,1,0,1
47812,1,0,1,0,0,0,1,0,1
47816,1,0,1,0,0,0,1,0,1
47820,1,0,1,0,0,0,1,0,1
47824,1,0,1,0,0,0,1,0,1
47828,1,0,1,0,0,0,1,0,1
47832,1,0,1,0,0,0,1,0,1
47836,1,0,1,0,0,0,1,0,1
47840,1,0,1,0,0,0,1,0,1
47844,1,0,1,0,0,0,1,0,1
47848,1,0,1,0,0,0,1,0,1
47852,1,0,1,0,0,0,1,0,1
47856,1,0,1,0,0,0,1,0,1
47860,1,0,1,0,0,0,1,0,1
47864,1,0,1,0,0,0,1,0,1
47868,1,0,1,0,0,0,1,0,1
47872,1,0,1,0,0,0,1,0,1
47876,1,0,1,0,0,0,1,0,1
47880,1,0,1,0,0,0,1,0,1
47884,1,0,1,0,0,0,1,0,1
47888,1,0,1,0,0,0,1,0,1
47892,1,0,1,0,0,0,1,0,1
47896,1,0,1,0,0,0,1,0,1
47900,1,0,1,0,0,0,1,0,1
47904,1,0,1,0,0,0,1,0,1
47908,1,0,1,1,0,0,1,0,1
47912,1,0,1,1,0,0,1,0,1
47916,1,0,1,1,0,0,1,0,1
47920,1,0,1,1,1,1,1,0,1
47924,1,0,1,1,1,1,1,0,1
47928,1,0,1,1,1,1,1,0,1
47932,1,0,1,1,1,1,1,0,1
47936,1,0,1,1,1,1,1,0,1
47940,1,0,1,1,1,1,1,0,1
47944,1,0,1,1,1,1,1,0,1
47948,1,0,1,1,1,1,1,0,1
47952,1,0,1,1,1,1,1,0,1
47956,1,0,1,1,1,1,1,0,1
47960,1,0,1,1,1,1,1,0,1
47964,1,0,1,1,1,1,1,0,1
47968,1,0,1,1,1,1,1,0,1
47972,1,1,1,0,1,1,1,0,1
47976,1,1,1,0,1,1,1,0,1
47980,1,1,1,0,1,1,1,0,1
47984,1,1,1,0,1,1,1,0,1
47988,1,1,1,0,1,1,1,0,1
47992,1,1,1,0,1,1,1,0,1
47996,1,1,1,0,1,1,1,0,1
48000,1,1,1,0,1,1,1,0,1
48004,1,1,1,0,1,1,1,0,1
48008,1,1,1,0,1,1,1,0,1
48012,1,1,1,0,1,1,1,0,1
48016,1,1,1,0,1,1,1,0,1
48020,1,1,1,0,1,1,1,0,1
48024,1,1,1,0,1,1,1,0,1
48028,1,1,1,0,1,1,1,0,1
48032,1,1,1,0,1,1,1,0,1
48036,1,1,1,0,1,1,1,0,1
48040,1,1,1,0,1,1,1,0,1
48044,1,1,1,0,1,1,1,0,1
48048,1,1,1,0,1,1,1,0,1
48052,1,1,1,0,1,1,1,0,1
48056,1,1,1,0,1,1,1,0,1
48060,1,1,1,0,1,1,1,0,1
48064,1,1,1,0,1,1,1,0,1
48068,1,1,1,0,1,1,1,0,1
48072,1,1,1,0,1,1,1,0,1
48076,1,1,1,0,1,1,1,0,1
48080,1,1,1,0,1,1,1,0,1
48084,1,1,1,0,1,1,1,0,1
48088,1,1,1,0,1,1,1,0,1
48092,1,1,1,0,1,1,1,0,1
48096,1,1,1,0,1,1,1,0,1
48100,1,0,1,1,1,1,1,0,1
48104,1,0,1,1,1,1,1,0,1
48108,1,0,1,1,1,1,1,0,1
48112,1,0,1,1,1,1,1,0,1
48116,1,0,1,1,1,1,1,0,1
48120,1,0,1,1,1,1,1,0,1
48124,1,0,1,1,1,1,1,0,1
48128,1,0,1,1,1,1,1,0,1
48132,1,0,1,1,1,1,1,0,1
48136,1,0,1,1,1,1,1,0,1
48140,1,0,1,1,1,1,1,0,1
48144,1,0,1,1,1,1,1,0,1
48148,1,0,1,1,1,1,1,0,1
48152,1,0,1,1,1,1,1,0,1
48156,1,0,1,1,1,1,1,0,1
48160,1,0,1,1,1,1,1,0,1
48164,1,1,1,0,1,1,1,0,1
48168,1,1,1,0,1,1,1,0,1
48172,1,1,1,0,1,1,1,0,1
48176,1,1,1,0,1,1,1,0,1
48180,1,1,1,0,1,1,1,0,1
48184,1,1,1,0,1,1,1,0,1
48188,1,1,1,0,1,1,1,0,1
48192,1,1,1,0,1,1,1,0,1
48196,1,1,1,0,1,1,1,0,1
48200,1,1,1,0,1,1,1,0,1
48204,1,1,1,0,1,1,1,0,1
48208,1,1,1,0,1,1,1,0,1
48212,1,1,1,0,1,1,1,0,1
48216,1,1,1,0,1,1,1,0,1
48220,1,1,1,0,1,1,1,0,1
48224,1,1,1,0,1,1,1,0,1
48228,1,1,1,1,1,1,1,0,1
48232,1,1,1,1,1,1,1,0,1
48236,1,1,1,1,0,0,1,0,1
48240,1,1,1,1,0,0,1,0,1
48244,1,1,1,1,0,0,1,0,1
48248,1,1,1,1,0,0,1,0,1
48252,1,1,1,1,0,0,1,0,1
48256,1,1,1,1,0,0,1,0,1
48260,1,1,1,1,0,0,1,0,1
48264,1,1,1,1,0,0,1,0,1
48268,1,1,1,1,0,0,1,0,1
48272,1,1,1,1,0,0,1,0,1
48276,1,1,1,1,0,0,1,0,1
48280,1,1,1,1,0,0,1,0,1
48284,1,1,1,1,0,0,1,0,1
48288,1,1,1,1,0,0,1,0,1
48292,1,1,1,1,0,0,1,0,1
48296,1,1,1,1,0,0,1,0,1
48300,1,1,1,1,0,0,1,0,1
48304,1,1,1,1,0,0,1,0,1
48308,1,1,1,1,0,0,1,0,1
48312,1,1,1,1,0,0,1,0,1
48316,1,1,1,1,0,0,1,0,1
48320,1,1,1,1,0,0,1,0,1
48324,1,1,1,1,0,0,1,0,1
48328,1,1,1,1,0,0,1,0,1
48332,1,1,1,1,0,0,1,0,1
48336,1,1,1,1,0,0,1,0,1
48340,1,1,1,1,0,0,1,0,1
48344,1,1,1,1,0,0,1,0,1
48348,1,1,1,1,0,0,1,0,1
48352,1,1,1,1,0,0,1,0,1
48356,1,0,1,0,0,0,1,0,1
48360,1,0,1,0,0,0,1,0,1
48364,1,0,1,0,0,0,1,0,1
48368,1,0,1,0,0,0,1,0,1
48372,1,0,1,0,0,0,1,0,1
48376,1,0,1,0,0,0,1,0,1
48380,1,0,1,0,0,0,1,0,1
48384,1,0,1,0,0,0,1,0,1
48388,1,0,1,0,0,0,1,0,1
48392,1,0,1,0,0,0,1,0,1
48396,1,0,1,0,0,0,1,0,1
48400,1,0,1,0,0,0,1,0,1
48404,1,0,1,0,0,0,1,0,1
48408,1,0,1,0,0,0,1,0,1
48412,1,0,1,0,0,0,1,0,1
48416,1,0,1,0,0,0,1,0,1
48420,1,1,1,0,0,0,1,0,1
48424,1,1,1,0,0,0,1,0,1
48428,1,1,1,0,1,1,1,0,1
48432,1,1,1,0,1,1,1,0,1
48436,1,1,1,0,1,1,1,0,1
48440,1,1,1,0,1,1,1,0,1
48444,1,1,1,0,1,1,1,0,1
48448,1,1,1,0,1,1,1,0,1
48452,1,1,1,0,1,1,1,0,1
48456,1,1,1,0,1,1,1,0,1
48460,1,1,1,0,1,1,1,0,1
48464,1,1,1,0,1,1,1,0,1
48468,1,1,1,0,1,1,1,0,1
48472,1,1,1,0,1,1,1,0,1
48476,1,1,1,0,1,1,1,0,1
48480,1,1,1,0,1,1,1,0,1
48484,1,0,1,1,1,1,1,0,1
48488,1,0,1,1,1,1,1,0,1
48492,1,0,1,1,1,1,1,0,1
48496,1,0,1,1,1,1,1,0,1
48500,1,0,1,1,1,1,1,0,1
48504,1,0,1,1,1,1,1,0,1
48508,1,0,1,1,1,1,1,0,1
48512,1,0,1,1,1,1,1,0,1
48516,1,0,1,1,1,1,1,0,1
48520,1,0,1,1,1,1,1,0,1
48524,1,0,1,1,1,1,1,0,1
48528,1,0,1,1,1,1,1,0,1
48532,1,0,1,1,1,1,1,0,1
48536,1,0,1,1,1,1,1,0,1
48540,1,0,1,1,1,1,1,0,1
48544,1,0,1,1,1,1,1,0,1
48548,1,1,1,1,1,1,1,0,1
48552,1,1,1,1,1,1,1,0,1
48556,1,1,1,1,0,0,1,0,1
48560,1,1,1,1,0,0,1,0,1
48564,1,1,1,1,0,0,1,0,1
48568,1,1,1,1,0,0,1,0,1
48572,1,1,1,1,0,0,1,0,1
48576,1,1,1,1,0,0,1,0,1
48580,1,1,1,1,0,0,1,0,1
48584,1,1,1,1,0,0,1,0,1
48588,1,1,1,1,0,0,1,0,1
48592,1,1,1,1,0,0,1,0,1
48596,1,1,1,1,0,0,1,0,1
48600,1,1,1,1,0,0,1,0,1
48604,1,1,1,1,0,0,1,0,1
48608,1,1,1,1,0,0,1,0,1
48612,1,0,1,1,0,0,1,0,1
48616,1,0,1,1,0,0,1,0,1
48620,1,0,1,1,1,1,1,0,1
48624,1,0,1,1,1,1,1,0,1
48628,1,0,1,1,1,1,1,0,1
48632,1,0,1,1,1,1,1,0,1
48636,1,0,1,1,1,1,1,0,1
48640,1,0,1,1,1,1,1,0,1
48644,1,0,1,1,1,1,1,0,1
48648,1,0,1,1,1,1,1,0,1
48652,1,0,1,1,1,1,1,0,1
48656,1,0,1,1,1,1,1,0,1
48660,1,0,1,1,1,1,1,0,1
48664,1,0,1,1,1,1,1,0,1
48668,1,0,1,1,1,1,1,0,1
48672,1,0,1,1,1,1,1,0,1
48676,1,0,1,1,1,1,1,0,1
48680,1,0,1,1,1,1,1,0,1
48684,1,0,1,1,1,1,1,0,1
48688,1,0,1,1,1,1,1,0,1
48692,1,0,1,1,1,1,1,0,1
48696,1,0,1,1,1,1,1,0,1
48700,1,0,1,1,1,1,1,0,1
48704,1,0,1,1,1,1,1,0,1
48708,1,0,1,1,1,1,1,0,1
48712,1,0,1,1,1,1,1,0,1
48716,1,0,1,1,1,1,1,0,1
48720,1,0,1,1,1,1,1,0,1
48724,1,0,1,1,1,1,1,0,1
48728,1,0,1,1,1,1,1,0,1
48732,1,0,1,1,1,1,1,0,1
48736,1,0,1,1,1,1,1,0,1
48740,1,0,1,1,1,1,1,0,1
48744,1,0,1,1,1,1,1,0,1
48748,1,0,1,1,1,1,1,0,1
48752,1,0,1,1,1,1,1,0,1
48756,1,0,1,1,1,1,1,0,1
48760,1,0,1,1,1,1,1,0,1
48764,1,0,1,1,1,1,1,0,1
48768,1,0,1,1,1,1,1,0,1
48772,1,0,1,1,1,1,1,0,1
48776,1,0,1,1,1,1,1,0,1
48780,1,0,1,1,1,1,1,0,1
48784,1,0,1,1,1,1,1,0,1
48788,1,0,1,1,1,1,1,0,1
48792,1,0,1,1,1,1,1,0,1
48796,1,0,1,1,1,1,1,0,1
48800,1,0,1,1,1,1,1,0,1
48804,1,0,1,0,1,1,1,0,1
48808,1,0,1,0,1,1,1,0,1
48812,1,0,1,0,1,1,1,0,1
48816,1,0,1,0,0,0,1,0,1
48820,1,0,1,0,0,0,1,0,1
48824,1,0,1,0,0,0,1,0,1
48828,1,0,1,0,0,0,1,0,1
48832,1,0,1,0,0,0,1,0,1
48836,1,0,1,0,0,0,1,0,1
48840,1,0,1,0,0,0,1,0,1
48844,1,0,1,0,0,0,1,0,1
48848,1,0,1,0,0,0,1,0,1
48852,1,0,1,0,0,0,1,0,1
48856,1,0,1,0,0,0,1,0,1
48860,1,0,1,0,0,0,1,0,1
48864,1,0,1,0,0,0,1,0,1
48868,1,1,1,0,0,0,1,0,1
48872,1,1,1,0,0,0,1,0,1
48876,1,1,1,0,1,1,1,0,1
48880,1,1,1,0,1,1,1,0,1
48884,1,1,1,0,1,1,1,0,1
48888,1,1,1,0,1,1,1,0,1
48892,1,1,1,0,1,1,1,0,1
48896,1,1,1,0,1,1,1,0,1
48900,1,1,1,0,1,1,1,0,1
48904,1,1,1,0,1,1,1,0,1
48908,1,1,1,0,1,1,1,0,1
48912,1,1,1,0,1,1,1,0,1
48916,1,1,1,0,1,1,1,0,1
48920,1,1,1,0,1,1,1,0,1
48924,1,1,1,0,1,1,1,0,1
48928,1,1,1,0,1,1,1,0,1
48932,1,0,1,0,1,1,1,0,1
48936,1,0,1,0,1,1,1,0,1
48940,1,0,1,0,0,0,1,0,1
48944,1,0,1,0,0,0,1,0,1
48948,1,0,1,0,0,0,1,0,1
48952,1,0,1,0,0,0,1,0,1
48956,1,0,1,0,0,0,1,0,1
48960,1,0,1,0,0,0,1,0,1
48964,1,0,1,0,0,0,1,0,1
48968,1,0,1,0,0,0,1,0,1
48972,1,0,1,0,0,0,1,0,1
48976,1,0,1,0,0,0,1,0,1
48980,1,0,1,0,0,0,1,0,1
48984,1,0,1,0,0,0,1,0,1
48988,1,0,1,0,0,0,1,0,1
48992,1,0,1,0,0,0,1,0,1
48996,1,0,1,1,0,0,1,0,1
49000,1,0,1,1,0,0,1,0,1
49004,1,0,1,1,1,1,1,0,1
49008,1,0,1,1,1,1,1,0,1
49012,1,0,1,1,1,1,1,0,1
49016,1,0,1,1,1,1,1,0,1
49020,1,0,1,1,1,1,1,0,1
49024,1,0,1,1,1,1,1,0,1
49028,1,0,1,1,1,1,1,0,1
49032,1,0,1,1,1,1,1,0,1
49036,1,0,1,1,1,1,1,0,1
49040,1,0,1,1,1,1,1,0,1
49044,1,0,1,1,1,1,1,0,1
49048,1,0,1,1,1,1,1,0,1
49052,1,0,1,1,1,1,1,0,1
49056,1,0,1,1,1,1,1,0,1
49060,1,1,1,1,1,1,1,0,1
49064,1,1,1,1,1,1,1,0,1
49068,1,1,1,1,1,1,1,0,1
49072,1,1,1,1,0,0,1,0,1
49076,1,1,1,1,0,0,1,0,1
49080,1,1,1,1,0,0,1,0,1
49084,1,1,1,1,0,0,1,0,1
49088,1,1,1,1,0,0,1,0,1
49092,1,1,1,1,0,0,1,0,1
49096,1,1,1,1,0,0,1,0,1
49100,1,1,1,1,0,0,1,0,1
49104,1,1,1,1,0,0,1,0,1
49108,1,1,1,1,0,0,1,0,1
49112,1,1,1,1,0,0,1,0,1
49116,1,1,1,1,0,0,1,0,1
49120,1,1,1,1,0,0,1,0,1
49124,1,0,1,0,0,0,1,0,1
49128,1,0,1,0,0,0,1,0,1
49132,1,0,1,0,0,0,1,0,1
49136,1,0,1,0,0,0,1,0,1
49140,1,0,1,0,0,0,1,0,1
49144,1,0,1,0,0,0,1,0,1
49148,1,0,1,0,0,0,1,0,1
49152,1,0,1,0,0,0,1,0,1
49156,1,0,1,0,0,0,1,0,1
49160,1,0,1,0,0,0,1,0,1
49164,1,0,1,0,0,0,1,0,1
49168,1,0,1,0,0,0,1,0,1
49172,1,0,1,0,0,0,1,0,1
49176,1,0,1,0,0,0,1,0,1
49180,1,0,1,0,0,0,1,0,1
49184,1,0,1,0,0,0,1,0,1
49188,1,1,1,1,0,0,1,0,1
49192,1,1,1,1,0,0,1,0,1
49196,1,1,1,1,0,0,1,0,1
49200,1,1,1,1,0,0,1,0,1
49204,1,1,1,1,0,0,1,0,1
49208,1,1,1,1,0,0,1,0,1
49212,1,1,1,1,0,0,1,0,1
49216,1,1,1,1,0,0,1,0,1
49220,1,1,1,1,0,0,1,0,1
49224,1,1,1,1,0,0,1,0,1
49228,1,1,1,1,0,0,1,0,1
49232,1,1,1,1,0,0,1,0,1
49236,1,1,1,1,0,0,1,0,1
49240,1,1,1,1,0,0,1,0,1
49244,1,1,1,1,0,0,1,0,1
49248,1,1,1,1,0,0,1,0,1
49252,1,1,1,1,0,0,1,0,1
49256,1,1,1,1,0,0,1,0,1
49260,1,1,1,1,0,0,1,0,1
49264,1,1,1,1,0,0,1,0,1
49268,1,1,1,1,0,0,1,0,1
49272,1,1,1,1,0,0,1,0,1
49276,1,1,1,1,0,0,1,0,1
49280,1,1,1,1,0,0,1,0,1
49284,1,1,1,1,0,0,1,0,1
49288,1,1,1,1,0,0,1,0,1
49292,1,1,1,1,0,0,1,0,1
49296,1,1,1,1,0,0,1,0,1
49300,1,1,1,1,0,0,1,0,1
49304,1,1,1,1,0,0,1,0,1
49308,1,1,1,1,0,0,1,0,1
49312,1,1,1,1,0,0,1,0,1
49316,1,0,1,1,0,0,1,0,1
49320,1,0,1,1,0,0,1,0,1
49324,1,0,1,1,1,1,1,0,1
49328,1,0,1,1,1,1,1,0,1
49332,1,0,1,1,1,1,1,0,1
49336,1,0,1,1,1,1,1,0,1
49340,1,0,1,1,1,1,1,0,1
49344,1,0,1,1,1,1,1,0,1
49348,1,0,1,1,1,1,1,0,1
49352,1,0,1,1,1,1,1,0,1
49356,1,0,1,1,1,1,1,0,1
49360,1,0,1,1,1,1,1,0,1
49364,1,0,1,1,1,1,1,0,1
49368,1,0,1,1,1,1,1,0,1
49372,1,0,1,1,1,1,1,0,1
49376,1,0,1,1,1,1,1,0,1
49380,1,0,1,0,1,1,1,0,1
49384,1,0,1,0,1,1,1,0,1
49388,1,0,1,0,0,0,1,0,1
49392,1,0,1,0,0,0,1,0,1
49396,1,0,1,0,0,0,1,0,1
49400,1,0,1,0,0,0,1,0,1
49404,1,0,1,0,0,0,1,0,1
49408,1,0,1,0,0,0,1,0,1
49412,1,0,1,0,0,0,1,0,1
49416,1,0,1,0,0,0,1,0,1
49420,1,0,1,0,0,0,1,0,1
49424,1,0,1,0,0,0,1,0,1
49428,1,0,1,0,0,0,1,0,1
49432,1,0,1,0,0,0,1,0,1
49436,1,0,1,0,0,0,1,0,1
49440,1,0,1,0,0,0,1,0,1
49444,1,1,1,1,0,0,1,0,1
49448,1,1,1,1,0,0,1,0,1
49452,1,1,1,1,0,0,1,0,1
49456,1,1,1,1,0,0,1,0,1
49460,1,1,1,1,0,0,1,0,1
49464,1,1,1,1,0,0,1,0,1
49468,1,1,1,1,0,0,1,0,1
49472,1,1,1,1,0,0,1,0,1
49476,1,1,1,1,0,0,1,0,1
49480,1,1,1,1,0,0,1,0,1
49484,1,1,1,1,0,0,1,0,1
49488,1,1,1,1,0,0,1,0,1
49492,1,1,1,1,0,0,1,0,1
49496,1,1,1,1,0,0,1,0,1
49500,1,1,1,1,0,0,1,0,1
49504,1,1,1,1,0,0,1,0,1
49508,1,1,1,0,0,0,1,0,1
49512,1,1,1,0,0,0,1,0,1
49516,1,1,1,0,0,0,1,0,1
49520,1,1,1,0,1,1,1,0,1
49524,1,1,1,0,1,1,1,0,1
49528,1,1,1,0,1,1,1,0,1
49532,1,1,1,0,1,1,1,0,1
49536,1,1,1,0,1,1,1,0,1
49540,1,1,1,0,1,1,1,0,1
49544,1,1,1,0,1,1,1,0,1
49548,1,1,1,0,1,1,1,0,1
49552,1,1,1,0,1,1,1,0,1
49556,1,1,1,0,1,1,1,0,1
49560,1,1,1,0,1,1,1,0,1
49564,1,1,1,0,1,1,1,0,1
49568,1,1,1,0,1,1,1,0,1
49572,1,1,1,1,1,1,1,0,1
49576,1,1,1,1,1,1,1,0,1
49580,1,1,1,1,1,1,1,0,1
49584,1,1,1,1,0,0,1,0,1
49588,1,1,1,1,0,0,1,0,1
49592,1,1,1,1,0,0,1,0,1
49596,1,1,1,1,0,0,1,0,1
49600,1,1,1,1,0,0,1,0,1
49604,1,1,1,1,0,0,1,0,1
49608,1,1,1,1,0,0,1,0,1
49612,1,1,1,1,0,0,1,0,1
49616,1,1,1,1,0,0,1,0,1
49620,1,1,1,1,0,0,1,0,1
49624,1,1,1,1,0,0,1,0,1
49628,1,1,1,1,0,0,1,0,1
49632,1,1,1,1,0,0,1,0,1
49636,1,1,1,0,0,0,1,0,1
49640,1,1,1,0,0,0,1,0,1
49644,1,1,1,0,0,0,1,0,1
49648,1,1,1,0,1,1,1,0,1
49652,1,1,1,0,1,1,1,0,1
49656,1,1,1,0,1,1,1,0,1
49660,1,1,1,0,1,1,1,0,1
49664,1,1,1,0,1,1,1,0,1
49668,1,1,1,0,1,1,1,0,1
49672,1,1,1,0,1,1,1,0,1
49676,1,1,1,0,1,1,1,0,1
49680,1,1,1,0,1,1,1,0,1
49684,1,1,1,0,1,1,1,0,1
49688,1,1,1,0,1,1,1,0,1
49692,1,1,1,0,1,1,1,0,1
49696,1,1,1,0,1,1,1,0,1
49700,1,1,1,0,1,1,1,0,1
49704,1,1,1,0,1,1,1,0,1
49708,1,1,1,0,1,1,1,0,1
49712,1,1,1,0,1,1,1,0,1
49716,1,1,1,0,1,1,1,0,1
49720,1,1,1,0,1,1,1,0,1
49724,1,1,1,0,1,1,1,0,1
49728,1,1,1,0,1,1,1,0,1
